Place_Id,Place_Name,Culinary_Ratings,Category,Address,Description,Coordinate,Lat,Long,Gmaps_Address,Image_Address
203,KKOKIYO Authentic Korean Chicken [Kota Baru Parahyangan],4.7,Korean,"Padalarang, Kabupaten Bandung Barat","KKOKIYO Authentic Korean Chicken [Kota Baru Parahyangan], dengan skor 4,7, adalah restoran Korea yang terletak di Ruko Pancawarna Kota Baru Parahyangan, Jl. Bujanggamanik No.20, Kertajaya, Kec. Padalarang. Terkenal dengan hidangan ayam Korea yang otentik","{'lat': -6.861875483437902, 'lng': 107.46520349380997}",-6.861875483,107.4652035,https://maps.app.goo.gl/KWYFmF6hnrth7jM17,https://lh5.googleusercontent.com/p/AF1QipOA4t_41Z0Up0WKTE9_WtH7I1GYwKup6wk0EAya=w426-h240-k-no
204,Bakso Mas Jon Cabang 2,4.2,Bakso,"Padalarang, Kabupaten Bandung Barat","Bakso Mas Jon Cabang 2, dengan rating 4.2, adalah restoran bakso populer yang terletak di Jalan Letkol G.A. Manulang No.64, Padalarang. Dengan berbagai pilihan bakso yang enak.","{'lat': -6.836650913585687, 'lng': 107.47962305003288}",-6.836650914,107.4796231,https://maps.app.goo.gl/BR5HqGKfBhPGHrxC9,https://lh5.googleusercontent.com/p/AF1QipML4cFmeIRiNWlsCcbAjQQLRGSMi65HHolX54TB=w408-h541-k-no
205,Ayam Geprek Mekarsari,4.5,Chicken,"Ngamprah, Kabupaten Bandung Barat","Ayam Geprek Mekarsari, dengan nilai 4.5, adalah restoran ayam yang terletak di Jl Ciloa No.3 di Mekarsari, Ngamprah. Dikenal dengan ayam gorengnya yang beraroma dan renyah, restoran ini menjanjikan hidangan yang lezat dan sambal pedasnya.","{'lat': -6.827908794849055, 'lng': 107.49833877264595}",-6.827908795,107.4983388,https://maps.app.goo.gl/tdKKUMc54i6FU6hg6,https://lh5.googleusercontent.com/p/AF1QipNaR2kWfURdKLd7kLirpKwi2b8ggl0bASDsCxUl=w408-h306-k-no
206,Ten House,4.7,Cafe,"Ngamprah, Kabupaten Bandung Barat","Ten House, dengan rating 4.7, adalah restoran seblak yang terletak di Kampung Cinangela. Dengan berbagai pilihan seblak, pengunjung dapat menikmati pengalaman bersantap yang pedas dan gurih dalam suasana yang nyaman.","{'lat': -6.826545241687626, 'lng': 107.51413161993773}",-6.826545242,107.5141316,https://maps.app.goo.gl/wsr2ibeURVdSXuB88,https://lh5.googleusercontent.com/p/AF1QipO1AJX9s-aENjX4ezTI6L87JGrtLd4UPJXsig_3=w408-h306-k-no
207,Warteg Bahari 786,4.4,Indonesian,"Ngamprah, Kabupaten Bandung Barat","Warteg Bahari 786, dengan rating 4.4, adalah restoran Tegal yang terletak di Jalan Raya Gadobangkong di Gadobangkong, Ngamprah. Terkenal dengan makanan khas Tegal, restoran ini memastikan pengalaman kuliner yang memuaskan.","{'lat': -6.8551790411081495, 'lng': 107.52443130295411}",-6.855179041,107.5244313,https://maps.app.goo.gl/BuPxfZb3rnWQifeGA,https://lh5.googleusercontent.com/p/AF1QipNXaT_SmihpS9kGLrwNEZ3tJbMpKb_d-uBJv3-q=w408-h306-k-no
208,Daily Escape Cafe & Saung Pangaisan,4.4,Cafe,"Batujajar, Kabupaten Bandung Barat","Daily Escape Cafe & Saung Pangaisan, dengan skor 4.4, adalah restoran yang terletak di Pangauban, Batujajar. Menawarkan perpaduan antara kelezatan Cafe dan masakan lokal, tempat makan ini memberikan suasana yang santai dan menyenangkan.","{'lat': -6.889138440130022, 'lng': 107.44549504682257}",-6.88913844,107.445495,https://maps.app.goo.gl/Ev2117yNtv7dJd8G9,https://lh5.googleusercontent.com/p/AF1QipMaF8m8URiQ_GjUzWK0k6U3fBtoqIneb93zjZAo=w408-h271-k-no
209,Seblakengineer,4.6,Indonesian,"Padalarang, Kabupaten Bandung Barat","Seblakengineer, dengan skor 4.6, adalah restoran Asia Tenggara yang terletak di Kp.Ciampel Rt09/Rw03 No :28.Ds.Laksana Mekar Kec. Padalarang Kab. Bandung Barat. Dikenal dengan hidangan Seblak yang beraroma.","{'lat': -6.867323923519425, 'lng': 107.50935308152408}",-6.867323924,107.5093531,https://maps.app.goo.gl/1QBXxGJoiKJgtktp7,https://lh5.googleusercontent.com/p/AF1QipOUOgoqOdtKKU5zIjqWvYFxew72swBX1Gr3YXd0=w408-h306-k-no
210,Shinju ramen Cimareme,4.5,Japanese,"Ngamprah, Kabupaten Bandung Barat","Shinju Ramen Cimareme, dengan skor 4.5, adalah sebuah kedai mie yang terletak di Jalan Raya Cimareme No.276 di Cimareme, Ngamprah. Dengan berbagai pilihan mie ramennya yang lezat.","{'lat': -6.844144903635361, 'lng': 107.51003972705851}",-6.844144904,107.5100397,https://maps.app.goo.gl/fJyD3SHpc73WM8RR8,https://lh5.googleusercontent.com/p/AF1QipPv3aNNLyCrcN0gANp2WSgIoJ9R9Bs5Kqzprk6r=w408-h725-k-no
211,"Lesehan Ikan Bakar ""Arga""",4.1,Indonesian,"Cipatat, Kabupaten Bandung Barat","Lesehan Ikan Bakar ""Arga"", dengan rating 4.1, adalah restoran Ikan Bakar yang terletak di Jalan Raya Bandung - Cianjur di Mandalawangi, Cipatat. Terkenal dengan hidangan ikan bakarnya, restoran ini dinikmati dengan duduk lesahan sambil menyantap hidangan ikan bakar yang lezat.","{'lat': -6.81414685473419, 'lng': 107.3411249255899}",-6.814146855,107.3411249,https://maps.app.goo.gl/HsxqFPhvmkGeAvEm9,https://lh5.googleusercontent.com/p/AF1QipNILtVvMKoaEehkXpnmQqcXkY6Vxd8urMWdCR27=w408-h306-k-no
212,Steak Ranjang Ujung Berung,4.5,Steak,"Ujung Berung, Kota Bandung","Sejak munculnya tren kuliner pedas di Bandung, Steak Ranjang telah berinovasi dengan menghadirkan steak berlevel pertama di kota ini. Steak Ranjang menawarkan enam tingkatan kepedasan yang diberi nama unik, termasuk level PDKT, level PHP, level HTS, level CLBK, level TTM, & level Plus-Plus.","{'lat':-6.912232727346393, 'lng':107.69448496014628}",-6.912232727,107.694485,https://maps.app.goo.gl/BQRa7dSLTFHi4f4EA,https://lh5.googleusercontent.com/p/AF1QipP3P0XtwVeKL-loXmFO8dfKT5-ToXdGfmP4xO4=w163-h92-k-no
213,Waroeng Steak And Shake Ujung Berung Bandung,4.3,Steak,"Ujung Berung, Kota Bandung","Restoran ini menawarkan beragam jenis makanan dan minuman, termasuk Burger, Sandwich, dan Steak dengan cita rasa yang lezat dan harga yang terjangkau, cocok untuk dinikmati bersama keluarga. Anda dapat mencoba seluruh menu yang disajikan, yang dirancang untuk memanjakan lidah Anda. Restoran ini juga menyediakan berbagai kategori kuliner, memberikan variasi pilihan yang beragam bagi para pengunjung.","{'lat':-6.916791271353245, 'lng':107.70663000266654}",-6.916791271,107.70663,https://maps.app.goo.gl/3cfmEhLsZ59ikXSm6,https://lh5.googleusercontent.com/p/AF1QipOTbcjMKxW5cmYMlwTD8WDkE7EzjfWsTNmAxjJh=w122-h92-k-no
214,BaseCamp Cafe,4.1,Cafe,"Ujung Berung, Kota Bandung","Cafe ini menawarkan ruang yang sangat luas dengan spot-spot menarik yang cocok untuk diabadikan dalam foto Instagram. Fasilitas parkir yang tersedia lebih dari cukup, dan Cafe ini juga dilengkapi dengan lapangan untuk berlatih panahan dan berbagai olahraga ketangkasan lainnya. Tempat ini sangat cocok untuk mengadakan acara dengan jumlah peserta mulai dari 50 orang ke atas.","{'lat':-6.9112528476586395, 'lng':107.69160963205844}",-6.911252848,107.6916096,https://maps.app.goo.gl/2dKjB3iD8tMhcicR7,https://lh5.googleusercontent.com/p/AF1QipMS4OExEtzQLADXGFntzoyjp3EEPvkVpKTyH6xL=w122-h92-k-no
215,Ayam Bakar KQ5 Ujung Berung,4.4,Chicken,"Ujung Berung, Kota Bandung","Di Ayam Bakar KQ5, Anda dapat memilih antara ayam bakar Bandung dan pejantan. Harga per porsi mulai dari Rp 19.000-25.000, yang sudah termasuk nasi putih, tahu goreng, dan lalapan, memberikan nilai tambah yang ekonomis. Lokasinya terletak di Jalan Soekarno-Hatta Nomor 620, Manjahlega, Rancasari, Kota Bandung. Restoran ini buka setiap hari dari pukul 08.00 hingga 22.00 WIB.","{'lat':-6.918384639275307, 'lng':107.70864161549424}",-6.918384639,107.7086416,https://maps.app.goo.gl/oSS53gfhtxsHUnmWA,https://lh5.googleusercontent.com/p/AF1QipNPNyJ-pxtdqrb7a41BYFFUlGyL_LlqnjrT4qYO=w122-h92-k-no
216,Sensei Ramen ujung berung,4.2,Japanese,"Cinambo, Kota Bandung","Jika Anda penggemar ramen, sangat direkomendasikan untuk mengunjungi Sensei Ramen di Ujung Berung. Mereka menawarkan beragam pilihan mie, termasuk ramen dan udon, serta opsi untuk nasi. Menu ini dilengkapi dengan berbagai pilihan topping, seperti sosis, jamur enoki, beef, seafood, dan lainnya. Anda juga dapat memilih kuah sesuai selera, seperti Original, Oriental, Kari, dan Suju (Susu Keju). Sensei Ramen memberikan kebebasan untuk menyesuaikan level kepedasan sesuai preferensi Anda. Selain itu, variasi minuman yang ditawarkan meliputi teh manis, coklat, yoghurt, hingga boba. Pastikan untuk mencoba pengalaman kuliner yang menyenangkan di sana!","{'lat':-6.9140817302359485, 'lng':107.69945777633107}",-6.91408173,107.6994578,https://maps.app.goo.gl/bfhiHVF4VG9X73Pa9,https://lh5.googleusercontent.com/p/AF1QipNPnqyVRJwxOlxYBEiDNWxBfhaAWjIVlGFh24Km=w80-h106-k-no
217,Kresna Seafood Resto,4.3,Seafood,"Ujung Berung, Kota Bandung",Restaurant yang berlokasi di area Ujungberung dan menyajikan berbagai hidangan laut yang lezat,"{'lat':-6.906923009433791, 'lng':107.68775793877124}",-6.906923009,107.6877579,https://maps.app.goo.gl/cCHbVjtfhvvgmTi19,https://lh5.googleusercontent.com/p/AF1QipPfvpKKq64nJyXafz_0FegcKsBBdBuKqUFjz8Yk=w80-h142-k-no
218,Sambal Ndower Ujungberung,4.5,Indonesian,"Ujung Berung, Kota Bandung","Hanya dari namanya, mungkin kita sudah dapat menebak bahwa restoran ini menawarkan hidangan pedas. Cocok untuk dinikmati di tengah udara sejuk Bandung, Sambal Ndower terletak di Jalan AH.Nasution No.45, Ujung Berung. Restoran ini menyajikan berbagai hidangan pedas yang memuaskan bagi para penggemar rasa pedas. Jam operasionalnya biasanya dimulai dari pukul 09.00 pagi hingga 21.00 malam. Dengan konsep makanan desa yang dihadirkan secara modern, tempat ini menjadi favorit kalangan muda Bandung yang gemar menjelajahi berbagai kuliner.","{'lat':-6.912333673647936, 'lng':107.69342276425769}",-6.912333674,107.6934228,https://maps.app.goo.gl/tjZfhdLusXtX82B9A,https://lh5.googleusercontent.com/p/AF1QipPfXcjsKnqwg4LLlIHBzEb-MuKpltIQgeo3YDy9=w80-h106-k-no
219,Rully Bistro Cafe & Roastery,4.2,Cafe,"Cileunyi, Kabupaten Bandung","Rully Bistro Cafe telah berdiri sejak tahun 2013 dan terletak di Cibiru. Meskipun bersaing dengan bisnis-bisnis lainnya, Rully Bistro Cafe berhasil mempertahankan posisinya. Cafe ini menonjol dengan menyajikan beragam makanan, minuman, dan kopi untuk memuaskan seluruh pelanggan setianya.","{'lat':-6.929032033549411, 'lng':107.72483553538184}",-6.929032034,107.7248355,https://maps.app.goo.gl/MJzd9yMRYzBxL9Gr9,https://lh5.googleusercontent.com/p/AF1QipP1w9nXIkw95JHLjx5P9BEArUp0sfTjwMZOwwLp=w80-h106-k-no
220,Shifu Ramen,4.5,Japanese,"Panyileukan, Kota Bandung","Shifu Ramen menghadirkan pengalaman kuliner yang unik dengan menyatukan cita rasa Jepang dan sentuhan Nusantara, disajikan dalam suasana makan dengan warna khas. Tempat ini menawarkan dua pilihan tempat duduk, yaitu dengan kursi atau lesehan, dan menyediakan akses wifi gratis. Shifu Ramen menonjolkan berbagai varian ramen, dengan empat opsi porsi, termasuk reguler, remix, bigger, dan yamien. Selain itu, Shifu Ramen juga menawarkan lima varian kuah yang telah disesuaikan dengan selera orang Indonesia. Level kepedasan dapat disesuaikan sesuai keinginan pelanggan, dan mereka juga menyajikan sambel rempah beraroma khas dari Shifu Ramen.","{'lat':-6.918125819957969, 'lng':107.70955767270618}",-6.91812582,107.7095577,https://maps.app.goo.gl/5p6aJu6v3MTA5YD88,https://lh5.googleusercontent.com/p/AF1QipOf0waBFagxBE-rjIim8E8qAC8652_n5ByyWurI=w163-h92-k-no
221,Saung Legit,4.1,Sundanese,"Cibiru, Kota Bandung","Spesialisasi di tempat ini adalah Gurame Bakar yang disajikan dengan sambal cobek, menghasilkan citarasa yang sangat istimewa. Meskipun ukurannya besar, gurame ini matang merata, empuk, dan memiliki rasa gurih yang khas. Saat dicocol dengan sambal, pengalaman kuliner ini semakin memikat. Bagi mereka yang tidak terlalu menyukai makanan pedas, sambalnya masih memberikan kesan yang pas di lidah. Sambal ini merupakan kombinasi harmonis antara bahan-bahan seperti cabai, cacahan jahe, dan kemangi, memberikan sensasi pedas yang nikmat setiap kali cabai atau jahe tergigit.","{'lat':-6.9254534600048565, 'lng':107.71161760924672}",-6.92545346,107.7116176,https://maps.app.goo.gl/8q6iC9ivAdv4xiJh6,https://lh5.googleusercontent.com/p/AF1QipPpsWKKy4_EegjPYtSwDPnZ9nZcZaMHH9cN2XbO=w122-h92-k-no
222,Baso Mantep Cilengkrang,4.4,Bakso,"Cibiru, Kota Bandung","Restoran ini menawarkan berbagai jenis makanan dan minuman, termasuk Soto, Bakso, dan Sop, yang sangat lezat dinikmati bersama keluarga Anda. Anda dapat menikmati hidangan makanan yang lezat dengan harga terjangkau di restoran ini.","{'lat':-6.919148288188805, 'lng':107.71196093200348}",-6.919148288,107.7119609,https://maps.app.goo.gl/sRAhYsiw1gygB1A26,https://lh5.googleusercontent.com/p/AF1QipMxhVzD3dueHgMFrdSrL5v3h83j9-noDVkGhCT9=w122-h92-k-no
223,Ayam Penyet Esti,4.3,Chicken,"Cibiru, Kota Bandung","Ayam Penyet Esti adalah sebuah perusahaan kuliner yang beroperasi di Indonesia, menghadirkan berbagai hidangan ayam penyet terbaik. Ayam diolah dengan bumbu spesial yang lezat, disajikan dengan kentang goreng, dan disertai kuah kacang yang pedas dan gurih. Hidangan ini sempurna untuk dinikmati bersama nasi, menciptakan pengalaman kuliner yang memuaskan. Ayam Penyet Esti juga menawarkan beragam hidangan Indonesia lainnya, termasuk bakso, sop buntut, dan berbagai menu lainnya. Kelezatan dan kualitas hidangan yang disajikan membuat pengunjung kembali untuk menikmati pengalaman kuliner yang tak terlupakan.","{'lat':-6.930736106643628, 'lng':107.7165957892197}",-6.930736107,107.7165958,https://maps.app.goo.gl/tk9UgfYNKSFSCHBn8,https://lh5.googleusercontent.com/p/AF1QipN_Yswz00HD315V0sx5KHt598zZK6c3EWz4I54c=w153-h92-k-no
224,Ayam Geprek Pangeran Cipadung,4.2,Chicken,"Cibiru, Kota Bandung","Menyajikan paket ayam geprek dengan beragam pilihan sambal, termasuk Sambal Korek, Sambal Cikur, Sambal Daun Jeruk, Sambal Buto Ijo, Sambal Matah, Sambal Tomat, Sambal Teri, Sambal Terasi, dan Saus Keju. Setiap paket sudah termasuk nasi sepuasnya, es teh dengan sistem free refill, dan lalapan sepuasnya.","{'lat':-6.92558979261886, 'lng':107.71109986470708}",-6.925589793,107.7110999,https://maps.app.goo.gl/K1x72qMYn7758c769,https://lh5.googleusercontent.com/p/AF1QipNuvMQby5ApLutuRr8Kzz0RgaSTeODpRSe0d0s8=w184-h92-k-no
225,Ponyo Resto & Wedding,4.5,Sundanese,"Cinunuk, Kabupaten Bandung",Sundanese restaurant yang populer dengan suasana romantis,"{'lat':-6.936556062815672, 'lng':107.72970870138161}",-6.936556063,107.7297087,https://maps.app.goo.gl/Do3Y5uDs4tKLwg6J8,https://lh5.googleusercontent.com/p/AF1QipMXZ-p004eLZAGf9-aC6k8WovFtJEraWnxtI81Z=w408-h306-k-no
226,Dapur Delima Resto,5,Indonesian,"Ciguruwik, Kabupaten Bandung",Tempat brunch yang nyaman dengan menu yang beragam,"{'lat':-6.930937793961144, 'lng':107.73053016441803}",-6.930937794,107.7305302,https://maps.app.goo.gl/E78A4eZz3EiAVRfV9,https://lh5.googleusercontent.com/p/AF1QipOqAjAYb1K-LODmwV1v82VSEE0s9zehFZcnT9Dc=w408-h408-k-no
227,Warung Nasi Balong,4,Sundanese,"Cibiru Hilir, Kabupaten Bandung",Warung nasi Sunda yang menyajikan hidangan khas Sunda dengan harga terjangkau,"{'lat':-6.936752540178901, 'lng':107.72250434722085}",-6.93675254,107.7225043,https://maps.app.goo.gl/ABkBW7VHH72GpKgUA,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZT2L0IEdcA7RkOLcTOVAww&cb_client=search.gws-prod.gps&w=408&h=240&yaw=119.826454&pitch=0&thumbfov=100
228,WN. Ampera Cinunuk,4.4,Sundanese,"Cinunuk, Kabupaten Bandung",Restoran sunda yang terkenal dengan menu nasi liwetnya,"{'lat':-6.937975243227052, 'lng':107.73426010674582}",-6.937975243,107.7342601,https://maps.app.goo.gl/bqt7ReyXpafBtHib9,https://lh5.googleusercontent.com/p/AF1QipNXA1F0YlSodasYKTyNBWMxPX1NIdvSfDLbfFOH=w408-h544-k-no
229,Warung Nasi H Udung,5,Indonesian,"Cileunyi, Kabupaten Bandung",Warung nasi yang sederhana dengan menu nasi gurih yang lezat,"{'lat':-6.933699641539631, 'lng':107.72317578161527}",-6.933699642,107.7231758,https://maps.app.goo.gl/32bDPEkDYsnT93k27,https://lh3.googleusercontent.com/gps-proxy/AFm_dcTneMJ5GJc2ML4PGjIG_Oy88rVPUgo0C7CrXH45HnhLc1E1hyxmVJ9d-eTaiIgBYbPLMKPTA23C4nElsNzRglgq8GpqIWscOx88libeWx9Bh8cc2WT8mW-ybd8lgFS57ucBH4YuzTEA5Ot81jIthm0ID0jDDhvGVcO5EeDK8Y9sKr0i3OfNEARfkk0qPhuH99lZXrs=w408-h306-k-no
230,Restoran Elby,4.3,Indonesian,"Cinunuk, Kabupaten Bandung",Restoran Indonesia yang menyajikan hidangan khas Indonesia dengan harga yang bersahabat,"{'lat':-6.920067679754177, 'lng':107.73533919510693}",-6.92006768,107.7353392,https://maps.app.goo.gl/uCvgVwUaZLweFZCV6,https://lh5.googleusercontent.com/p/AF1QipMX9RnpNNyrbOm1fUmYlDn3R4BHuIEoVBROEreM=w408-h544-k-no
231,Mie Ayam Rancani,4.3,Indonesian,"Cileunyi, Kabupaten Bandung",Mie ayam yang terkenal dengan kuahnya yang gurih dan mienya yang kenyal,"{'lat':-6.942547347804159, 'lng':107.72152816441806}",-6.942547348,107.7215282,https://maps.app.goo.gl/qktLxFNoh5TWSjix7,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fmK-ypzQV7R3rbKqiKDKMQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=263.95078&pitch=0&thumbfov=100
232,Rumah Makan Padang Bagindo,4.8,Indonesian,"Cileunyi, Kabupaten Bandung",Rumah makan Padang yang menyajikan hidangan khas Padang dengan cita rasa yang autentik,"{'lat':-6.946309147784548, 'lng':107.71971096441806}",-6.946309148,107.719711,https://maps.app.goo.gl/iBLUThfpcBKYJQQr5,https://lh5.googleusercontent.com/p/AF1QipNme2YlTGnH-EFrWyg9Eq0MsJAO8myF9Y1vAWmz=w408-h544-k-no
233,Warung Makan Jawa Ngaprak,4.6,Indonesian,"Cipadung, Kabupaten Bandung",Warung makan Jawa Ngapak yang menyajikan hidangan khas Jawa Ngapak dengan harga yang terjangkau,"{'lat':-6.933741490470104, 'lng':107.71638786441804}",-6.93374149,107.7163879,https://maps.app.goo.gl/Bj1hHax7uQ2Fi8HP7,https://lh5.googleusercontent.com/p/AF1QipONJNY6t_4h1223cBLyLlf4TjagoFLFpwZeuBJP=w408-h306-k-no
234,Majas Space & Resto,4.5,Indonesian,"Cinunuk, Kabupaten Bandung",Restoran dengan suasana yang modern dan kekinian,"{'lat':-6.937492544631373, 'lng':107.72875373558193}",-6.937492545,107.7287537,https://maps.app.goo.gl/obbyL1tBZGjhG7JT6,https://lh5.googleusercontent.com/p/AF1QipOdrkoxqnTKaviIxKOA2impBTKhgC-GLLE1oJr-=w408-h408-k-no
235,Mie Baso Berkah,4.4,Indonesian,"Cileunyi, Kabupaten Bandung",Tempat makan yang populer dengan menu mie basonya yang lezat,"{'lat':-6.943778946783984, 'lng':107.72228476441803}",-6.943778947,107.7222848,https://maps.app.goo.gl/qBvbUVSLsSRgQowg8,https://lh3.googleusercontent.com/gps-proxy/AFm_dcQ0r3C09qeqpcTHZounx-oyEWyDlnYIlHWniff4kK3POf1fKY7jBgj8G16uCCp2QyPJTSwMK1QN_GLcSM3jv02nyvbHJaHICiMQD6-VLRlAhPGWQjBNzwr9COXEyBFKUsNvVQHqnwWF8mgIns4NO-dsa5LRW7tRe4wRlYiOYHFZAv7NQXlXoZegowOj9Ahy-ucYNwg=w408-h306-k-no
236,Warung Mamah Maya,4,Indonesian,"Cibiru, Kota Bandung",Warung makan yang menyajikan hidangan rumahan yang lezat,"{'lat':-6.927437333385481, 'lng':107.71282885118123}",-6.927437333,107.7128289,https://maps.app.goo.gl/YzjW1aTkyVtxT9hEA,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CU3-GF1AQ_sflFLEKooQZw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=95.52848&pitch=0&thumbfov=100
237,Ichami Dimsum,5,Cafe,"Cileunyi, Kabupaten Bandung",Tempat makan yang menyajikan dimsum yang lezat dan terjangkau,"{'lat':-6.939263488213006, 'lng':107.71860631070399}",-6.939263488,107.7186063,https://maps.app.goo.gl/8g9M3D8Mi54LUtkF8,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7-UDaqNP7Rp_Axvmr0m8Zw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=210.39253&pitch=0&thumbfov=100
238,Masakan Padang Ampera,4.3,Indonesian,"Cileunyi, Kabupaten Bandung",Rumah makan Padang yang menyajikan hidangan Padang yang autentik,"{'lat':-6.941903989405379, 'lng':107.72196972419643}",-6.941903989,107.7219697,https://maps.app.goo.gl/sB9fZZVd3frYRrzx5,https://lh3.googleusercontent.com/gps-proxy/AFm_dcSrxiesxnneysnTk4sDlWp3o_UlcPuXDEtNL7qvVLGKFMbW8WJmNRuWyn9cs0YsN2PTd0u1Q-PPN0zVKzA7CxMvGBsZ3xG82Nm44KV9ja9RL6uvPDvNYyeYCPaVbEPf3TIrtMcn3gYF96uvJymA-yHQbaBWkR1T1IOkdqtARwG31_8tT2wfg1es_2Ls-pLWkVQMCOU=w408-h306-k-no
239,Pecel Lele Millenial,4.6,Indonesian,"Cileunyi, Kabupaten Bandung",Tempat makan yang populer dengan menu pecel lelenya yang lezat,"{'lat':-6.933058583135293, 'lng':107.7236090376888}",-6.933058583,107.723609,https://maps.app.goo.gl/M7EAZ2ohvTdzZ5iWA,https://lh5.googleusercontent.com/p/AF1QipP8-WZxOhh3rYwT3nUPlGkqTwH5HR3aFW0nF8VY=w408-h305-k-no
240,Ayam Bersih Berkah Permata Biru,4.4,Chicken,"Cileunyi, Kabupaten Bandung",Tempat makan yang menyajikan ayam goreng yang lezat,"{'lat':-6.928437435755486, 'lng':107.7196656530322}",-6.928437436,107.7196657,https://maps.app.goo.gl/8gAyDMKExBSjSFJp6,https://lh5.googleusercontent.com/p/AF1QipMCVjtDcWDGs3QhPyoahx-it2EQpLvZ9aOmC2k=w408-h306-k-no
241,Taman Peri,4.3,Sundanese,"Cileunyi, Kabupaten Bandung",Tempat makan yang menyajikan hidangan Sunda yang lezat di tengah suasana yang asri,"{'lat':-6.934738035144528, 'lng':107.7228595376888}",-6.934738035,107.7228595,https://maps.app.goo.gl/qodXra69mXRtSjts9,https://lh5.googleusercontent.com/p/AF1QipNCAKLKHCyh11aSDjCMgAgH4WumDQv2Fpa3cYC2=w408-h408-k-no
242,Kedai Sinar,4.9,Cafe,"Cileunyi, Kabupaten Bandung",Restoran sunda dengan suasana nyaman dan menu yang beragam,"{'lat':-6.940109588595013, 'lng':107.72221269536054}",-6.940109589,107.7222127,https://maps.app.goo.gl/9sZH8uRCQqKYAnfW9,https://lh5.googleusercontent.com/p/AF1QipM4TZCCmJ4kmcK2Ep6pMP74ZuxvmIwsKhEN37k7=w408-h408-k-no
243,Nasi Goreng King,4.5,Indonesian,"Cileunyi, Kabupaten Bandung",Tempat makan yang populer dengan menu nasi gorengnya yang lezat,"{'lat':-6.930332434625282, 'lng':107.72690303768879}",-6.930332435,107.726903,https://maps.app.goo.gl/1rTUQ3k9u46g6TQr7,https://lh5.googleusercontent.com/p/AF1QipPx5MqsmtIxN6OnHkqDXaAubrQYfdxCjXJCKyO3=w408-h306-k-no
